	V1	AVG	name
4501	-2.34574878266663	-2.34574878266663	P49257
9215	-2.35130574244472	-2.35130574244472	Q7Z7L1
2938	-2.35175806386461	-2.35175806386461	P12111
5547	-2.35472695985351	-2.35472695985351	Q02539
6965	-2.36038572130826	-2.36038572130826	Q2Q1W2
9193	-2.36312946366283	-2.36312946366283	Q7Z794
1922	-2.36658298267296	-2.36658298267296	O95147
2541	-2.37066170469114	-2.37066170469114	P07711
10674	-2.37105234277926	-2.37105234277926	Q8NE18
5485	-2.37171674446591	-2.37171674446591	Q01518
1669	-2.37175439187752	-2.37175439187752	O75616
2805	-2.3724334482458	-2.3724334482458	P0DME0
10227	-2.37268378117961	-2.37268378117961	Q8N567
2322	-2.37343711152684	-2.37343711152684	P02747
2390	-2.38190706368706	-2.38190706368706	P04350
15838	-2.38282706566509	-2.38282706566509	Q9UI08
8290	-2.38562147944315	-2.38562147944315	Q6P3W6
11279	-2.38588946426319	-2.38588946426319	Q8TE67
11770	-2.38668644691507	-2.38668644691507	Q92834
11335	-2.38706497312312	-2.38706497312312	Q8TF46
13667	-2.38984514189929	-2.38984514189929	Q9BYC9
11378	-2.39158304151243	-2.39158304151243	Q8WU79
4204	-2.39333816777395	-2.39333816777395	P41222
6629	-2.39476937486657	-2.39476937486657	Q15532
11811	-2.39484441318473	-2.39484441318473	Q92928
11008	-2.39577564238936	-2.39577564238936	Q8NHW5
2208	-2.3978494526457	-2.3978494526457	P00488
2166	-2.39948729747871	-2.39948729747871	O95985
3253	-2.39975333739072	-2.39975333739072	P17936
11665	-2.39995227877862	-2.39995227877862	Q92552
16139	-2.3999818969755	-2.3999818969755	Q9ULR0
2389	-2.40043138870738	-2.40043138870738	P04279
5158	-2.40202279753223	-2.40202279753223	P61160
3332	-2.4073980641186	-2.4073980641186	P19827
9680	-2.40889944642537	-2.40889944642537	Q8IVS2
645	-2.40939001648062	-2.40939001648062	O00411
13209	-2.41269347467863	-2.41269347467863	Q9BQ75
5410	-2.41414177868974	-2.41414177868974	P98160
13302	-2.41472865009043	-2.41472865009043	Q9BRU9
2897	-2.41811859967895	-2.41811859967895	P11310
11912	-2.41862971724896	-2.41862971724896	Q969T9
2705	-2.41888528072975	-2.41888528072975	P0C0L4
6388	-2.41945717162092	-2.41945717162092	Q14677
2323	-2.42259601550132	-2.42259601550132	P02748
12240	-2.42352303364502	-2.42352303364502	Q96F45
12333	-2.42517738617111	-2.42517738617111	Q96H35
13995	-2.42701713723982	-2.42701713723982	Q9H0U4
8081	-2.42759502206355	-2.42759502206355	Q6I9Y2
2037	-2.4279878737448	-2.4279878737448	O95478
2319	-2.42890505705241	-2.42890505705241	P02743
195	-2.43122605537592	-2.43122605537592	A6NF01
2843	-2.43133312209827	-2.43133312209827	P10636
4647	-2.43400438927793	-2.43400438927793	P50990
16874	-2.43519557507677	-2.43519557507677	Q9Y6E2
4603	-2.4357809453714	-2.4357809453714	P50213
3033	-2.4371551958845	-2.4371551958845	P14151
4470	-2.43903856161088	-2.43903856161088	P48668
2599	-2.43910265693709	-2.43910265693709	P08567
5269	-2.43951386197522	-2.43951386197522	P68363
8256	-2.44091574818101	-2.44091574818101	Q6P1L5
3705	-2.4415441773482	-2.4415441773482	P28070
15934	-2.44236487100407	-2.44236487100407	Q9UJU6
2306	-2.44348178890391	-2.44348178890391	P02538
13309	-2.44521407174229	-2.44521407174229	Q9BRZ2
8448	-2.44594449442996	-2.44594449442996	Q6S8J3
1679	-2.45181534425396	-2.45181534425396	O75648
4645	-2.45262462345788	-2.45262462345788	P50897
15214	-2.45269659825099	-2.45269659825099	Q9NX74
11924	-2.45543069054757	-2.45543069054757	Q969X1
7676	-2.45615649321933	-2.45615649321933	Q5T8I9
3702	-2.45648887638024	-2.45648887638024	P28066
13101	-2.45749385467565	-2.45749385467565	Q99715
11969	-2.45918600193866	-2.45918600193866	Q96AG4
7517	-2.45953804212001	-2.45953804212001	Q5RKV6
11742	-2.46030407581693	-2.46030407581693	Q92771
12043	-2.46371197516435	-2.46371197516435	Q96BT7
3331	-2.46390027210071	-2.46390027210071	P19823
6718	-2.46510562775041	-2.46510562775041	Q15848
2693	-2.46605272521894	-2.46605272521894	P09914
15610	-2.46642983948013	-2.46642983948013	Q9UBC9
6533	-2.46822168661083	-2.46822168661083	Q15084
8976	-2.47022438335572	-2.47022438335572	Q7LC44
11066	-2.4702962725583	-2.4702962725583	Q8TAP9
12918	-2.47307158471522	-2.47307158471522	Q96RW7
3146	-2.47313398012921	-2.47313398012921	P16220
11497	-2.47357620487651	-2.47357620487651	Q8WWH5
3476	-2.47461652999386	-2.47461652999386	P22392
11135	-2.47745479906751	-2.47745479906751	Q8TBZ6
5946	-2.47779501646387	-2.47779501646387	Q13084
9070	-2.47932637080683	-2.47932637080683	Q7Z3Z4
5465	-2.48171122787631	-2.48171122787631	Q01082
2331	-2.48496280276464	-2.48496280276464	P02768
3771	-2.48898607245313	-2.48898607245313	P29401
11080	-2.48898668261194	-2.48898668261194	Q8TAX7
8045	-2.49117933228401	-2.49117933228401	Q6DKI1
5265	-2.49138419893	-2.49138419893	P68032
5258	-2.49151542605882	-2.49151542605882	P63267
15428	-2.4919581262442	-2.4919581262442	Q9NZW4
12347	-2.49418207941731	-2.49418207941731	Q96HC4
4769	-2.49842079899365	-2.49842079899365	P52565
13109	-2.49866652438946	-2.49866652438946	Q99732
4335	-2.49997487561616	-2.49997487561616	P45880
1714	-2.50036436142001	-2.50036436142001	O75817
6054	-2.50155800267425	-2.50155800267425	Q13395
5155	-2.50266574173702	-2.50266574173702	P61106
15202	-2.50338708460532	-2.50338708460532	Q9NX40
11712	-2.5041154192075	-2.5041154192075	Q92664
2700	-2.50488951367867	-2.50488951367867	P09972
12250	-2.50492185497078	-2.50492185497078	Q96FC9
9292	-2.50530350817127	-2.50530350817127	Q86U38
623	-2.50659621895846	-2.50659621895846	O00303
7622	-2.50768063000493	-2.50768063000493	Q5T440
370	-2.51128113720943	-2.51128113720943	A8CG34
3056	-2.5114168876038	-2.5114168876038	P14651
5268	-2.51265467455185	-2.51265467455185	P68133
3625	-2.51266995896494	-2.51266995896494	P25788
5538	-2.51376800599347	-2.51376800599347	Q02383
14345	-2.51390310848127	-2.51390310848127	Q9H7B2
2564	-2.51395541886617	-2.51395541886617	P08047
933	-2.51513692407801	-2.51513692407801	O15144
2881	-2.51550349031084	-2.51550349031084	P11177
5433	-2.51599123299689	-2.51599123299689	Q00325
5469	-2.52034500231322	-2.52034500231322	Q01105
15259	-2.52058124246287	-2.52058124246287	Q9NXZ2
5489	-2.52278777195923	-2.52278777195923	Q01546
8357	-2.52293790796654	-2.52293790796654	Q6PEY2
1518	-2.52565762876314	-2.52565762876314	O75127
2597	-2.52683736905292	-2.52683736905292	P08514
2832	-2.52855358838538	-2.52855358838538	P10451
4548	-2.5299416222974	-2.5299416222974	P49720
1573	-2.53270991047362	-2.53270991047362	O75340
15768	-2.53507963643207	-2.53507963643207	Q9UH17
11686	-2.53523437347475	-2.53523437347475	Q92600
2940	-2.53578091492293	-2.53578091492293	P12236
13484	-2.53630992450269	-2.53630992450269	Q9BVL2
12341	-2.53778157639323	-2.53778157639323	Q96HA1
5698	-2.53912247945467	-2.53912247945467	Q07021
3299	-2.54218631275782	-2.54218631275782	P19105
5619	-2.54294941368096	-2.54294941368096	Q04756
866	-2.54299622511125	-2.54299622511125	O14950
6780	-2.54377554824051	-2.54377554824051	Q16560
5570	-2.54411754876286	-2.54411754876286	Q02985
12428	-2.54474755230252	-2.54474755230252	Q96J94
1152	-2.54730995668692	-2.54730995668692	O43447
9210	-2.54842314888508	-2.54842314888508	Q7Z7H8
6180	-2.54858921461718	-2.54858921461718	Q13748
6555	-2.55132208922708	-2.55132208922708	Q15181
16150	-2.55177333595425	-2.55177333595425	Q9ULV4
3797	-2.55273186974208	-2.55273186974208	P30044
12600	-2.55449630425144	-2.55449630425144	Q96M27
2209	-2.55560601217905	-2.55560601217905	P00491
14891	-2.55606469335157	-2.55606469335157	Q9NRC6
5279	-2.55672345497781	-2.55672345497781	P69905
2225	-2.55704321340407	-2.55704321340407	P00748
9092	-2.55826005412061	-2.55826005412061	Q7Z4G4
6830	-2.5628468548723	-2.5628468548723	Q16698
5501	-2.56382932580997	-2.56382932580997	Q01813
5139	-2.56560900415207	-2.56560900415207	P60900
10057	-2.56747925743887	-2.56747925743887	Q8N1G4
2485	-2.56890887050049	-2.56890887050049	P06681
2292	-2.56991304481903	-2.56991304481903	P01903
15936	-2.57019596344748	-2.57019596344748	Q9UJV8
2923	-2.57090886223487	-2.57090886223487	P11836
14673	-2.57354999353821	-2.57354999353821	Q9HD40
2458	-2.5775046192538	-2.5775046192538	P05546
9955	-2.57890178773385	-2.57890178773385	Q8IZP0
14297	-2.57990022645988	-2.57990022645988	Q9H6E5
6192	-2.58012717622072	-2.58012717622072	Q13825
6790	-2.58021922027882	-2.58021922027882	Q16587
5225	-2.58291116724469	-2.58291116724469	P62736
2939	-2.58299221829471	-2.58299221829471	P12235
6932	-2.58387306850622	-2.58387306850622	Q2M296
934	-2.58580167573317	-2.58580167573317	O15145
175	-2.58582362418934	-2.58582362418934	A6NDY0
8143	-2.5862202893607	-2.5862202893607	Q6JBY9
5987	-2.58627600517094	-2.58627600517094	Q13201
2193	-2.58746392084675	-2.58746392084675	P00325
6295	-2.58750289913069	-2.58750289913069	Q14244
15964	-2.58819219639174	-2.58819219639174	Q9UK39
6190	-2.5882082183628	-2.5882082183628	Q13813
892	-2.58835380403054	-2.58835380403054	O15027
3706	-2.59072247531929	-2.59072247531929	P28072
4759	-2.59344008038505	-2.59344008038505	P52209
3525	-2.59369437508996	-2.59369437508996	P23381
2558	-2.59372656149275	-2.59372656149275	P07954
4266	-2.59411978291894	-2.59411978291894	P42771
2552	-2.59486404451278	-2.59486404451278	P07911
5516	-2.59740852524551	-2.59740852524551	Q01995
12218	-2.59796117678702	-2.59796117678702	Q96EU6
4114	-2.59827649838124	-2.59827649838124	P37198
15283	-2.59957286705163	-2.59957286705163	Q9NY93
2975	-2.60165761671269	-2.60165761671269	P13073
2562	-2.60293747827193	-2.60293747827193	P07998
7416	-2.60300144168632	-2.60300144168632	Q5JPH6
14787	-2.60389948877211	-2.60389948877211	Q9NQ50
6110	-2.60392806304231	-2.60392806304231	Q13509
2669	-2.60394471994709	-2.60394471994709	P09497
4142	-2.60787390598056	-2.60787390598056	P39060
2242	-2.61180097237443	-2.61180097237443	P01031
991	-2.61337055158811	-2.61337055158811	O15350
2271	-2.61370858245348	-2.61370858245348	P01344
7847	-2.61374338207971	-2.61374338207971	Q5VWP2
9448	-2.61390926417284	-2.61390926417284	Q86WP2
16205	-2.6179662643226	-2.6179662643226	Q9UMZ2
2919	-2.61857169874829	-2.61857169874829	P11766
2113	-2.61950647281988	-2.61950647281988	O95817
15792	-2.61998368171607	-2.61998368171607	Q9UHD8
2333	-2.62432737878832	-2.62432737878832	P02774
16884	-2.63061098101113	-2.63061098101113	Q9Y6H1
3545	-2.63274197384888	-2.63274197384888	P23526
3466	-2.63347756751515	-2.63347756751515	P22105
11929	-2.63512577052601	-2.63512577052601	Q969Z0
4770	-2.6358180034293	-2.6358180034293	P52566
2022	-2.63601074098076	-2.63601074098076	O95445
13919	-2.63751749026459	-2.63751749026459	Q9GZY0
13511	-2.63796584780874	-2.63796584780874	Q9BWD1
12840	-2.63888655266844	-2.63888655266844	Q96QE5
7658	-2.63949290769977	-2.63949290769977	Q5T749
5163	-2.64028724316875	-2.64028724316875	P61224
10759	-2.64268432924761	-2.64268432924761	Q8NFI4
1750	-2.64285239475257	-2.64285239475257	O75915
3543	-2.64549451896318	-2.64549451896318	P23511
3292	-2.64577935557896	-2.64577935557896	P19013
12614	-2.64639005082042	-2.64639005082042	Q96M93
677	-2.64684847904204	-2.64684847904204	O00512
11726	-2.64695488263681	-2.64695488263681	Q92733
1547	-2.64707159379725	-2.64707159379725	O75190
14267	-2.64732163930759	-2.64732163930759	Q9H5Q4
14208	-2.6483085997003	-2.6483085997003	Q9H4A3
11498	-2.64969022258031	-2.64969022258031	Q8WWI1
5230	-2.65242641964421	-2.65242641964421	P62820
499	-2.65328462610493	-2.65328462610493	C9JE40
4183	-2.65501701243162	-2.65501701243162	P40939
4820	-2.65563832676069	-2.65563832676069	P53396
14543	-2.65724131645538	-2.65724131645538	Q9HBE1
7467	-2.66045607218206	-2.66045607218206	Q5JWF2
3282	-2.66056361180269	-2.66056361180269	P18669
2310	-2.66235077289049	-2.66235077289049	P02647
10268	-2.66351255107663	-2.66351255107663	Q8N5X7
15278	-2.66876143432502	-2.66876143432502	Q9NY65
3441	-2.66967975233199	-2.66967975233199	P21796
96	-2.66977011732331	-2.66977011732331	A4D1E9
1077	-2.67135913154912	-2.67135913154912	O43169
16925	-2.67164016239672	-2.67164016239672	Q9Y6R7
2626	-2.67346433910924	-2.67346433910924	P08779
16930	-2.67367243078098	-2.67367243078098	Q9Y6V7
10322	-2.67438966815907	-2.67438966815907	Q8N6T3
13381	-2.67682688300252	-2.67682688300252	Q9BTF0
3023	-2.67729747045846	-2.67729747045846	P13929
12767	-2.67895280289035	-2.67895280289035	Q96PD5
9473	-2.68204234117591	-2.68204234117591	Q86X55
2288	-2.68311802623546	-2.68311802623546	P01591
5578	-2.68407008007108	-2.68407008007108	Q03135
40	-2.68599065050798	-2.68599065050798	A1KXE4
266	-2.68688245598832	-2.68688245598832	A6NIZ1
2547	-2.68693531473077	-2.68693531473077	P07858
7591	-2.68853130076511	-2.68853130076511	Q5T160
2182	-2.68873476618472	-2.68873476618472	O96008
15870	-2.68926981811905	-2.68926981811905	Q9UII4
14954	-2.68956387909192	-2.68956387909192	Q9NS39
5079	-2.69163356382498	-2.69163356382498	P59045
5176	-2.69233556626908	-2.69233556626908	P61586
5865	-2.69603021975365	-2.69603021975365	Q12837
2304	-2.69760476585744	-2.69760476585744	P02511
3002	-2.69768915177289	-2.69768915177289	P13671
6936	-2.69969499408091	-2.69969499408091	Q2M2I5
2525	-2.7002870442899	-2.7002870442899	P07357
2238	-2.70104782220482	-2.70104782220482	P01011
2221	-2.70242011866522	-2.70242011866522	P00740
381	-2.70248215743587	-2.70248215743587	A8MPP1
3035	-2.70544740017178	-2.70544740017178	P14209
12203	-2.70604419197356	-2.70604419197356	Q96EL2
5308	-2.7068835441659	-2.7068835441659	P78371
3742	-2.7080202517819	-2.7080202517819	P28838
590	-2.70839798100335	-2.70839798100335	O00193
3580	-2.70870184323927	-2.70870184323927	P24534
3130	-2.71093698074153	-2.71093698074153	P15927
2239	-2.71259440564217	-2.71259440564217	P01019
1041	-2.71485499671552	-2.71485499671552	O15511
2387	-2.71545196085777	-2.71545196085777	P04275
2148	-2.71636819078631	-2.71636819078631	O95926
7282	-2.71724187896059	-2.71724187896059	Q53R41
15408	-2.71796711566056	-2.71796711566056	Q9NZP8
13041	-2.72053525861048	-2.72053525861048	Q99547
2374	-2.72158488374713	-2.72158488374713	P04179
4856	-2.72218079487696	-2.72218079487696	P54108
15621	-2.7221876766066	-2.7221876766066	Q9UBG3
2999	-2.72363180297619	-2.72363180297619	P13646
2305	-2.72371705566826	-2.72371705566826	P02533
2619	-2.72406937416018	-2.72406937416018	P08697
6556	-2.72461844836605	-2.72461844836605	Q15185
6032	-2.72481862006496	-2.72481862006496	Q13325
2422	-2.72583839973149	-2.72583839973149	P05091
5406	-2.72605669835377	-2.72605669835377	P98082
4466	-2.72621923184071	-2.72621923184071	P48643
10482	-2.72750180433322	-2.72750180433322	Q8NA58
4496	-2.72900116600319	-2.72900116600319	P49189
3783	-2.73061428556699	-2.73061428556699	P29692
16404	-2.73234638143916	-2.73234638143916	Q9Y277
13274	-2.73302917952414	-2.73302917952414	Q9BRJ7
7298	-2.73364248859504	-2.73364248859504	Q562R1
16048	-2.73395002822639	-2.73395002822639	Q9UKX7
2526	-2.73447977645978	-2.73447977645978	P07358
4852	-2.73714391104047	-2.73714391104047	P53992
10089	-2.74024817252549	-2.74024817252549	Q8N2G6
2232	-2.74064264487159	-2.74064264487159	P00915
2359	-2.74086929378216	-2.74086929378216	P04040
1659	-2.74217587513916	-2.74217587513916	O75592
4624	-2.74233806611903	-2.74233806611903	P50502
9682	-2.74256632192496	-2.74256632192496	Q8IVT2
11814	-2.74279003036838	-2.74279003036838	Q92934
5715	-2.74293620955511	-2.74293620955511	Q07812
16830	-2.74313280655904	-2.74313280655904	Q9Y618
13418	-2.74393257838134	-2.74393257838134	Q9BUF5
15813	-2.74626771888367	-2.74626771888367	Q9UHL0
6038	-2.74702107903853	-2.74702107903853	Q13347
2196	-2.74969840382664	-2.74969840382664	P00367
13537	-2.75240694641268	-2.75240694641268	Q9BWW4
5278	-2.75270777860348	-2.75270777860348	P69892
2434	-2.7538959404337	-2.7538959404337	P05155
16061	-2.75478729139762	-2.75478729139762	Q9UL17
16194	-2.75484111970746	-2.75484111970746	Q9UMS6
2383	-2.75512555227754	-2.75512555227754	P04233
8161	-2.75646300477517	-2.75646300477517	Q6MZM9
11879	-2.75773291110067	-2.75773291110067	Q969H8
2833	-2.76198173991277	-2.76198173991277	P10515
600	-2.76260310377742	-2.76260310377742	O00221
6796	-2.76295271878064	-2.76295271878064	Q16610
3589	-2.76297046162458	-2.76297046162458	P24844
6360	-2.76386206803225	-2.76386206803225	Q14576
11319	-2.76460433628268	-2.76460433628268	Q8TEX9
13831	-2.7654088103402	-2.7654088103402	Q9C0C2
13478	-2.76746803001417	-2.76746803001417	Q9BVI4
6777	-2.77023399007666	-2.77023399007666	Q16555
4655	-2.77083543883501	-2.77083543883501	P51148
2569	-2.77125992165925	-2.77125992165925	P08133
16920	-2.7716751834176	-2.7716751834176	Q9Y6Q9
3248	-2.77192662278128	-2.77192662278128	P17858
6657	-2.77227056046654	-2.77227056046654	Q15646
4316	-2.77306373426255	-2.77306373426255	P43487
3587	-2.77389267336572	-2.77389267336572	P24752
5894	-2.7773449350865	-2.7773449350865	Q12907
2110	-2.77802901439885	-2.77802901439885	O95810
12517	-2.77926440677446	-2.77926440677446	Q96KP4
6924	-2.77942997293201	-2.77942997293201	Q2LD37
9084	-2.77956032024918	-2.77956032024918	Q7Z434
932	-2.78073462981517	-2.78073462981517	O15143
15602	-2.78211583265158	-2.78211583265158	Q9UBB5
14329	-2.78368804695715	-2.78368804695715	Q9H6Z4
6405	-2.78707138302584	-2.78707138302584	Q14699
5391	-2.79224814361832	-2.79224814361832	P85037
15727	-2.79228727403524	-2.79228727403524	Q9UFF9
2077	-2.79501695527913	-2.79501695527913	O95678
3984	-2.79598241869038	-2.79598241869038	P35030
6167	-2.79623743751284	-2.79623743751284	Q13642
3669	-2.79984723224213	-2.79984723224213	P27105
2460	-2.80220613360526	-2.80220613360526	P05556
5147	-2.80341592201891	-2.80341592201891	P61019
1542	-2.80489036398533	-2.80489036398533	O75175
4807	-2.80566121781838	-2.80566121781838	P52948
2993	-2.80864176376997	-2.80864176376997	P13611
2117	-2.80964354864344	-2.80964354864344	O95831
14858	-2.81149071097006	-2.81149071097006	Q9NR12
10756	-2.81227544046548	-2.81227544046548	Q8NFH5
12460	-2.81501427457894	-2.81501427457894	Q96JM3
3796	-2.81667523504937	-2.81667523504937	P30043
2311	-2.81763754926334	-2.81763754926334	P02649
13160	-2.8179997212014	-2.8179997212014	Q99956
2647	-2.81932365857557	-2.81932365857557	P09104
6811	-2.82138441678867	-2.82138441678867	Q16643
11531	-2.82185914086682	-2.82185914086682	Q8WX92
7275	-2.822255676119	-2.822255676119	Q53HI1
9660	-2.82326045473358	-2.82326045473358	Q8IVF2
6674	-2.8249493040779	-2.8249493040779	Q15714
6418	-2.82717851392685	-2.82717851392685	Q14766
4505	-2.82783241658197	-2.82783241658197	P49321
16815	-2.83249595537596	-2.83249595537596	Q9Y5Y7
5277	-2.83265097449124	-2.83265097449124	P69891
9467	-2.83376875602468	-2.83376875602468	Q86X29
11450	-2.83379208335994	-2.83379208335994	Q8WVM0
5862	-2.83384921238877	-2.83384921238877	Q12830
832	-2.83401831578198	-2.83401831578198	O14828
16660	-2.83452700589424	-2.83452700589424	Q9Y4H2
4613	-2.83614366646713	-2.83614366646713	P50402
1242	-2.83875467649719	-2.83875467649719	O43790
5149	-2.84091722000129	-2.84091722000129	P61026
1188	-2.84184079537567	-2.84184079537567	O43583
16064	-2.84197728223559	-2.84197728223559	Q9UL25
4092	-2.84334684059206	-2.84334684059206	P36551
3482	-2.84377905375241	-2.84377905375241	P22492
4964	-2.84402846361784	-2.84402846361784	P55809
13127	-2.84450793945775	-2.84450793945775	Q99798
7053	-2.84499085029312	-2.84499085029312	Q3KQU3
12891	-2.84628259521695	-2.84628259521695	Q96RK0
9041	-2.84763759385831	-2.84763759385831	Q7Z3B4
4141	-2.8477248750444	-2.8477248750444	P39059
9349	-2.84780852719221	-2.84780852719221	Q86UX7
10616	-2.84879275627967	-2.84879275627967	Q8NCV1
6346	-2.84960961930577	-2.84960961930577	Q14533
5297	-2.84967236091619	-2.84967236091619	P78347
12413	-2.85077861077787	-2.85077861077787	Q96IY4
8114	-2.85166269470759	-2.85166269470759	Q6IN84
4328	-2.85234121668764	-2.85234121668764	P43699
788	-2.85306825556998	-2.85306825556998	O14686
3701	-2.85321298899472	-2.85321298899472	P28065
12741	-2.85387342401095	-2.85387342401095	Q96P11
2210	-2.85419018048889	-2.85419018048889	P00492
12088	-2.85670922786416	-2.85670922786416	Q96CM3
334	-2.85737390810789	-2.85737390810789	A6NMY6
5910	-2.85760214825391	-2.85760214825391	Q12955
11067	-2.85881480060253	-2.85881480060253	Q8TAQ2
12135	-2.85931011018957	-2.85931011018957	Q96DE0
6493	-2.85958921193905	-2.85958921193905	Q15019
3291	-2.86089775879702	-2.86089775879702	P19012
3238	-2.86090991957966	-2.86090991957966	P17677
2477	-2.86229518574468	-2.86229518574468	P06276
4553	-2.86269554025496	-2.86269554025496	P49748
6207	-2.86342223903898	-2.86342223903898	Q13901
2436	-2.86470101831158	-2.86470101831158	P05160
15132	-2.86548756026831	-2.86548756026831	Q9NVZ3
16370	-2.86632941449723	-2.86632941449723	Q9Y230
2587	-2.86715089685625	-2.86715089685625	P08247
1273	-2.86829781580675	-2.86829781580675	O43909
4299	-2.86971471001414	-2.86971471001414	P43320
5856	-2.86998211306714	-2.86998211306714	Q12805
3398	-2.872103367673	-2.872103367673	P20908
7023	-2.87224466960536	-2.87224466960536	Q32MZ4
1591	-2.87296219721404	-2.87296219721404	O75376
1459	-2.87374857217044	-2.87374857217044	O60884
8595	-2.87410734644326	-2.87410734644326	Q6VMQ6
5546	-2.87559720978874	-2.87559720978874	Q02505
4804	-2.87574720040352	-2.87574720040352	P52907
3941	-2.87635466536453	-2.87635466536453	P32969
2222	-2.87676013694876	-2.87676013694876	P00742
7542	-2.87752028846368	-2.87752028846368	Q5SSJ5
6745	-2.87857735393152	-2.87857735393152	Q16270
2692	-2.87924176694329	-2.87924176694329	P09913
1588	-2.88198318653916	-2.88198318653916	O75367
6305	-2.88255590976533	-2.88255590976533	Q14315
3400	-2.88265275258424	-2.88265275258424	P20930
15070	-2.8836536539479	-2.8836536539479	Q9NV31
13722	-2.88392117769245	-2.88392117769245	Q9BYW2
5567	-2.88532893233236	-2.88532893233236	Q02952
1891	-2.88645490008181	-2.88645490008181	O94979
5651	-2.88764546675382	-2.88764546675382	Q05823
3382	-2.89029617398566	-2.89029617398566	P20742
15780	-2.89112505414135	-2.89112505414135	Q9UHB6
5236	-2.89251857884645	-2.89251857884645	P62873
869	-2.89256563849889	-2.89256563849889	O14964
3894	-2.89268117082098	-2.89268117082098	P31930
12415	-2.89344665457561	-2.89344665457561	Q96IZ5
3819	-2.89356268549996	-2.89356268549996	P30414
7805	-2.89460379080728	-2.89460379080728	Q5VUA4
12122	-2.89574607658737	-2.89574607658737	Q96D71
12818	-2.89633075089408	-2.89633075089408	Q96Q06
4038	-2.89641327958286	-2.89641327958286	P35568
10251	-2.89714721153521	-2.89714721153521	Q8N5L8
1940	-2.897217871062	-2.897217871062	O95197
5112	-2.89832122595561	-2.89832122595561	P60201
9136	-2.89855407317606	-2.89855407317606	Q7Z5L9
4656	-2.89980775652402	-2.89980775652402	P51149
2199	-2.9004485444553	-2.9004485444553	P00390
10298	-2.90082794697312	-2.90082794697312	Q8N6H7
4122	-2.90173658693141	-2.90173658693141	P37837
3494	-2.90209587443396	-2.90209587443396	P22695
942	-2.90233077020282	-2.90233077020282	O15173
16196	-2.9034748636618	-2.9034748636618	Q9UMX0
4324	-2.90402859594462	-2.90402859594462	P43652
2020	-2.90439154948006	-2.90439154948006	O95433
10328	-2.90550951302354	-2.90550951302354	Q8N6Y1
4863	-2.9067109895481	-2.9067109895481	P54259
12059	-2.90695413786353	-2.90695413786353	Q96C10
2302	-2.907568478996	-2.907568478996	P02462
544	-2.90814427188603	-2.90814427188603	F5H284
9336	-2.90832884043054	-2.90832884043054	Q86UU0
830	-2.90882548103293	-2.90882548103293	O14818
3987	-2.90925210508842	-2.90925210508842	P35080
2291	-2.91223129835222	-2.91223129835222	P01833
3975	-2.91259784843787	-2.91259784843787	P34931
14504	-2.9132479336504	-2.9132479336504	Q9HAT2
2885	-2.91337678285073	-2.91337678285073	P11217
2683	-2.9141323972406	-2.9141323972406	P09668
4805	-2.91417336814691	-2.91417336814691	P52943
350	-2.91557904963033	-2.91557904963033	A6NNZ2
3890	-2.91695399280094	-2.91695399280094	P31689
3086	-2.91819060493634	-2.91819060493634	P15169
1	-2.91870623047074	-2.91870623047074	A0A075B759
7881	-2.9209604433677	-2.9209604433677	Q5VZ19
4178	-2.92104957936159	-2.92104957936159	P40925
2318	-2.92388152660869	-2.92388152660869	P02741
5233	-2.92459512922051	-2.92459512922051	P62834
9449	-2.92906805516662	-2.92906805516662	Q86WR0
7105	-2.92982598049328	-2.92982598049328	Q3ZCM7
3998	-2.93031005563626	-2.93031005563626	P35232
575	-2.93034046973756	-2.93034046973756	O00154
4104	-2.93245332580284	-2.93245332580284	P36955
2457	-2.93264425222549	-2.93264425222549	P05543
2576	-2.93683043125825	-2.93683043125825	P08185
1053	-2.94164904126309	-2.94164904126309	O15533
7551	-2.94572469528162	-2.94572469528162	Q5SW79
8004	-2.94636366184527	-2.94636366184527	Q68EM7
587	-2.94673527301522	-2.94673527301522	O00187
6064	-2.94772763168988	-2.94772763168988	Q13418
3671	-2.94787897926006	-2.94787897926006	P27169
1746	-2.94833787419268	-2.94833787419268	O75909
9144	-2.95019136346954	-2.95019136346954	Q7Z5R6
16456	-2.95145728306074	-2.95145728306074	Q9Y2H5
16932	-2.95203114686462	-2.95203114686462	Q9Y6W5
7567	-2.95246852084061	-2.95246852084061	Q5SYE7
16132	-2.9535956084995	-2.9535956084995	Q9ULM3
2399	-2.954405029426	-2.954405029426	P04745
14422	-2.95509973373227	-2.95509973373227	Q9H8Y8
3860	-2.95685532664557	-2.95685532664557	P31153
1466	-2.95932684314029	-2.95932684314029	O60902
2886	-2.95947209580328	-2.95947209580328	P11226
14024	-2.95959094771016	-2.95959094771016	Q9H1B4
13371	-2.9596051009649	-2.9596051009649	Q9BTA9
2876	-2.96057738173393	-2.96057738173393	P11166
9559	-2.96136824126448	-2.96136824126448	Q86YP4
2195	-2.9620300520881	-2.9620300520881	P00352
4378	-2.96205796955216	-2.96205796955216	P46937
2408	-2.9622729872887	-2.9622729872887	P04899
6739	-2.96536552424013	-2.96536552424013	Q16186
9195	-2.96540914546984	-2.96540914546984	Q7Z7A3
6101	-2.9655777335453	-2.9655777335453	Q13492
5544	-2.96594168746564	-2.96594168746564	Q02447
5982	-2.96728360209194	-2.96728360209194	Q13185
2601	-2.967941568631	-2.967941568631	P08572
5626	-2.96836187346756	-2.96836187346756	Q04864
