P29353	55.40	12.3	1.862529	219.00	583	3	24.00	2.62	0.00	2.00	21.4408	1.006	 7.4	 1.5	 5.3	 6.2	 2.7	 9.9	 2.4	 2.6	 3.6	 9.8	 2.7	 3.6	11.5	 4.1	 6.5	 7.5	 4.1	 5.8	 0.7	 1.9
P29371	35.05	0.455	-4.741931	0.00	465	2	3.00	0.84	0.00	2.00	7.74194	-0.581	10.1	 2.2	 3.0	 2.2	 5.6	 4.9	 1.5	 7.7	 4.1	 8.4	 3.2	 3.9	 5.2	 3.2	 4.7	 8.2	 7.1	 6.9	 3.0	 4.9
P29372	27.18	15.9	1.266169	63.00	298	1	12.00	2.12	0.00	4.00	10.0671	0.188	10.4	 2.3	 3.7	 6.0	 3.0	 8.4	 1.7	 2.0	 4.0	 9.1	 2.7	 1.3	 8.7	 6.0	10.1	 6.7	 4.0	 6.0	 1.0	 2.7
P29374	76.45	0.856	5.195717	19.00	1257	3	56.00	1.44	0.00	7.00	31.9809	1.317	 4.4	 1.4	 7.6	13.4	 1.9	 4.4	 1.4	 4.9	11.0	 7.6	 1.6	 4.7	 4.5	 3.5	 5.2	10.0	 4.9	 5.2	 0.6	 2.0
P29375	41.54	0.714	1.260823	23.00	1690	7	0.00	2.90	0.00	0.00	18.3432	0.550	 6.5	 3.0	 5.1	10.1	 3.3	 4.4	 1.8	 2.8	 8.3	10.2	 3.0	 2.6	 5.9	 4.3	 5.9	 7.9	 4.0	 7.2	 1.5	 2.2
P29376	19.91	0.024	-0.246424	10.00	864	3	7.00	5.27	0.00	9.00	13.8889	1.461	 8.0	 2.9	 3.1	 6.2	 2.4	13.9	 2.0	 2.8	 2.2	11.8	 2.0	 2.0	 8.3	 4.5	 6.1	 8.3	 3.6	 5.4	 2.2	 2.2
P29401	3.85	648	0.297548	77.00	623	0.00	27.00	0.84	0.00	0.00	19.2616	0.561	11.7	 1.9	 5.6	 5.6	 3.9	 7.2	 2.7	 7.5	 6.7	 7.4	 2.1	 3.2	 4.5	 4.2	 4.7	 6.7	 5.1	 5.8	 0.6	 2.7
P29459	18.26	0.54	0.527309	5.00	219	1	2.00	-1.57	0.00	0.00	0.00	-1.546	 6.8	 3.7	 5.0	 6.4	 4.1	 0.9	 2.3	 4.6	 5.9	15.1	 5.0	 5.0	 4.6	 3.7	 4.6	 8.7	 6.8	 4.6	 0.0	 2.3
P29460	6.40	0.314	-0.481661	0.00	328	0.00	6.00	0.33	0.00	6.00	0.00	-0.200	 4.9	 3.4	 6.4	 7.3	 3.4	 4.6	 1.8	 4.0	 7.9	 7.9	 0.9	 2.1	 4.6	 4.0	 3.7	11.3	 7.0	 7.9	 3.4	 3.7
P29466	15.10	10.1	0.474795	26.00	404	1	8.00	0.07	0.00	1.00	0.00	0.113	 5.9	 3.0	 5.9	 7.7	 4.2	 5.9	 2.0	 6.7	 6.7	 7.9	 3.7	 4.0	 4.5	 4.2	 5.0	 8.2	 6.4	 5.7	 0.7	 1.7
P29474	13.13	1.05	-0.018284	45.00	1203	3	23.00	2.04	0.00	3.00	8.89443	0.620	 8.1	 2.4	 4.2	 6.4	 3.9	 7.7	 2.1	 3.2	 3.1	10.6	 1.4	 2.3	 8.9	 5.9	 7.4	 6.7	 5.3	 6.1	 1.7	 2.5
P29475	19.53	0.135	-0.092056	8.00	1434	4	15.00	1.39	0.00	1.00	0.00	1.171	 6.1	 1.7	 5.1	 7.0	 4.1	 7.4	 2.7	 4.7	 6.3	 8.9	 2.1	 4.0	 6.2	 4.8	 5.6	 6.8	 5.3	 6.8	 1.5	 2.9
P29508	2.82	17.9	0.438405	39.00	390	0.00	11.00	0.53	0.00	3.00	6.92308	0.584	 5.9	 0.3	 4.4	 8.5	 6.9	 5.1	 2.3	 4.6	 9.2	 9.2	 2.8	 6.7	 2.6	 4.4	 2.8	 7.4	 7.2	 5.6	 1.0	 3.1
P29536	64.33	9.36	4.665205	1.00	600	2	16.00	1.59	0.00	4.00	24.8333	1.504	 7.0	 0.5	 6.5	11.0	 1.7	 6.5	 1.0	 2.8	13.8	 8.0	 2.7	 5.2	 6.5	 3.5	 6.8	 5.5	 5.7	 4.8	 0.0	 0.5
P29558	51.48	7.37	1.034715	23.00	406	2	28.00	1.27	1.00	3.00	8.867	0.030	 8.1	 1.0	 3.0	 3.4	 2.2	 6.2	 2.2	 3.9	 5.4	 6.4	 4.2	 4.2	 9.4	 8.9	 2.5	10.3	 7.9	 4.7	 1.0	 5.2
P29590	34.92	30.7	1.068058	205.00	882	3	46.00	2.18	0.00	3.00	18.0272	-0.112	10.9	 3.3	 4.2	 8.4	 3.7	 4.3	 1.8	 2.5	 3.4	10.5	 1.7	 2.2	 7.5	 7.1	 7.8	 9.4	 3.4	 5.7	 0.6	 1.6
P29597	14.32	6.23	-0.242804	87.00	1187	3	19.00	1.72	0.00	3.00	4.29655	0.689	 6.9	 2.7	 4.5	 7.2	 4.0	 7.6	 4.3	 3.5	 3.8	11.6	 2.0	 2.2	 6.9	 4.4	 7.2	 6.4	 4.0	 6.1	 1.6	 2.9
P29622	10.77	262	-0.940598	13.00	427	1	4.00	0.85	0.00	1.00	6.79157	0.083	 6.1	 0.7	 4.9	 5.4	 6.8	 5.2	 4.4	 4.7	 6.3	14.1	 2.3	 4.0	 3.7	 3.3	 4.0	 8.2	 5.9	 5.9	 0.9	 3.3
P29692	22.06	468	2.390137	116.00	281	1	0.00	1.27	0.00	0.00	0.00	0.356	10.3	 0.7	 7.8	10.3	 2.5	 6.0	 1.8	 5.0	 7.1	 8.2	 1.4	 2.8	 4.3	 6.0	 5.7	 7.1	 2.8	 7.5	 1.1	 1.4
P29728	4.45	95.4	-0.340528	4.00	719	0.00	5.00	2.26	1.00	0.00	8.48401	0.544	 4.3	 2.4	 5.0	 6.7	 5.7	 5.3	 1.5	 5.1	 8.5	11.4	 0.7	 5.0	 5.8	 5.6	 4.3	 7.0	 5.3	 5.6	 2.6	 2.2
P29803	7.22	12.9	1.057638	8.00	388	1	13.00	0.96	0.00	6.00	0.00	0.762	 9.0	 3.4	 4.4	 6.7	 3.1	 9.5	 2.3	 5.4	 5.9	 8.2	 3.1	 3.6	 3.4	 2.8	 7.2	 6.2	 4.6	 5.9	 0.5	 4.6
P29965	17.62	0.323	-0.427646	0.00	261	1	2.00	0.06	0.00	1.00	0.00	-0.008	 6.1	 1.9	 2.3	 6.9	 5.7	 6.1	 2.3	 5.7	 6.1	10.0	 3.1	 5.0	 3.1	 6.1	 4.2	 9.6	 6.9	 5.4	 0.4	 3.1
P29966	100.00	284	4.053024	17.00	332	1	28.00	0.94	0.00	15.00	46.6867	0.840	30.7	 0.9	 1.8	16.0	 1.8	10.2	 0.3	 0.0	 8.4	 0.6	 0.3	 1.8	10.5	 2.7	 0.6	 9.6	 1.8	 1.8	 0.0	 0.0
P29972	7.43	13.8	-2.251104	40.00	269	0.00	4.00	-0.02	0.00	0.00	8.55019	0.258	10.4	 1.5	 4.8	 2.2	 4.8	10.0	 1.9	 8.6	 3.0	12.3	 1.1	 4.1	 2.6	 3.0	 4.1	 8.6	 5.6	 8.2	 1.5	 1.9
P29973	27.25	0.209	-0.082567	1.00	690	2	8.00	4.00	0.00	1.00	17.971	0.857	 4.5	 1.0	 6.7	 8.1	 4.3	 4.9	 0.6	 7.4	10.6	 9.3	 2.8	 5.5	 3.6	 2.8	 4.5	 7.0	 4.5	 6.2	 1.3	 4.5
P29992	7.80	21.5	0.455017	29.00	359	1	4.00	-1.31	0.00	2.00	0.00	-0.196	 5.6	 1.4	 7.0	 8.6	 5.0	 3.3	 1.4	 7.5	 6.7	10.0	 3.1	 3.9	 2.2	 4.5	 7.0	 5.3	 5.8	 6.1	 0.8	 4.7
P30038	5.68	41.5	0.154345	3.00	563	1	9.00	1.51	0.00	7.00	0.00	0.687	10.1	 1.4	 5.2	 5.3	 5.0	 8.0	 2.3	 4.8	 6.4	 8.3	 1.4	 2.8	 6.2	 3.9	 4.6	 7.3	 4.8	 7.3	 1.8	 3.0
P30039	0.00	12.6	0.439416	11.00	288	0.00	0.00	1.74	0.00	3.00	0.00	0.089	 9.4	 1.7	 5.2	 6.2	 5.2	 7.3	 3.5	 4.2	 4.5	11.8	 1.7	 4.2	 4.5	 3.5	 5.2	 5.9	 6.2	 6.6	 1.0	 2.1
P30040	12.64	394	1.046679	16.00	261	1	11.00	-0.66	0.00	4.00	0.00	0.710	 8.4	 0.4	 5.7	 7.7	 4.6	 8.4	 0.8	 3.4	10.3	13.0	 2.3	 2.3	 5.0	 4.6	 3.1	 6.1	 3.1	 5.7	 0.8	 4.2
P30041	0.89	609	0.950471	60.00	224	0.00	10.00	1.54	0.00	2.00	0.00	-0.095	 7.1	 0.9	 7.1	 7.1	 5.4	 6.2	 1.3	 5.4	 8.0	11.2	 1.8	 3.1	 8.5	 0.9	 5.4	 4.0	 6.2	 7.1	 1.3	 1.8
P30042	14.55	115.2	0.628816	0.00	268	1	1.00	0.66	0.00	1.00	25.3731	0.261	14.6	 2.2	 3.4	 6.7	 2.6	 9.3	 4.5	 4.5	 6.3	 7.8	 1.5	 2.2	 4.5	 2.6	 4.9	 5.2	 4.9	10.8	 0.4	 1.1
P30043	0.49	336	0.168319	11.00	206	0.00	15.00	0.68	0.00	2.00	12.1359	-0.223	 9.7	 1.0	 7.3	 2.4	 1.5	 8.3	 4.4	 3.4	 4.4	 8.7	 2.9	 1.0	 5.8	 4.4	 5.3	 5.3	 8.7	12.1	 0.5	 2.9
P30044	22.43	205	0.734167	27.00	214	1	5.00	-0.49	0.00	7.00	27.5701	1.049	14.0	 1.9	 3.7	 5.6	 4.7	13.6	 0.9	 3.3	 6.1	 9.3	 1.4	 2.8	 4.2	 2.3	 5.1	 6.1	 3.3	 9.8	 0.9	 0.9
P30048	21.88	680	-0.057201	69.00	256	1	9.00	-0.09	1.00	2.00	0.00	-0.106	10.2	 2.3	 4.7	 3.9	 5.5	 6.6	 3.5	 3.9	 5.1	10.2	 0.8	 4.3	 5.5	 2.3	 3.9	 9.4	 5.5	 9.0	 1.2	 2.3
P30049	14.88	243	0.561843	40.00	168	1	2.00	0.24	0.00	1.00	19.6429	-0.734	19.6	 0.0	 3.6	 6.5	 3.6	 6.5	 1.8	 3.0	 2.4	11.3	 1.8	 3.6	 4.8	 4.2	 5.4	 5.4	 6.0	 9.5	 0.0	 1.2
P30050	1.21	618	1.722398	112.00	165	0.00	7.00	0.17	1.00	1.00	10.303	0.457	 8.5	 1.8	 6.1	 4.8	 1.2	 8.5	 2.4	10.3	 9.1	 6.7	 1.2	 4.2	 6.7	 3.6	 6.1	 6.1	 4.8	 6.7	 0.6	 0.6
P30084	10.00	223	0.866118	35.00	290	1	10.00	0.28	0.00	5.00	13.1034	0.204	13.1	 2.8	 4.5	 6.9	 4.5	 7.9	 0.7	 5.9	 8.3	 8.6	 3.1	 3.8	 3.8	 4.1	 4.1	 4.5	 4.8	 6.2	 0.7	 1.7
P30085	0.00	149	1.331355	5.00	196	0.00	0.00	-0.32	0.00	2.00	0.00	0.814	 4.1	 2.0	 7.7	 9.2	 4.1	 8.2	 0.5	 7.1	10.2	 7.7	 2.6	 4.6	 3.1	 4.6	 5.1	 5.6	 3.6	 6.6	 0.5	 3.1
P30086	1.07	577	1.049923	18.00	187	0.00	24.00	0.08	1.00	8.00	0.00	0.414	 4.3	 1.1	 8.0	 4.8	 1.6	 8.0	 3.2	 1.6	 8.0	10.2	 1.1	 2.1	 8.0	 3.7	 4.8	 8.0	 4.8	 8.6	 2.7	 5.3
P30101	9.90	746	1.571504	98.00	505	0.00	24.00	1.03	1.00	3.00	9.50495	0.937	 8.9	 1.4	 6.7	 8.5	 5.7	 6.1	 1.8	 4.8	 9.5	 8.1	 1.6	 5.5	 5.0	 1.8	 4.6	 5.7	 4.2	 5.7	 0.6	 3.8
P30153	1.36	327	-0.314419	266.00	589	0.00	8.00	-0.58	0.00	1.00	13.7521	-0.488	 9.7	 2.4	 6.1	 8.0	 3.1	 3.4	 1.9	 5.3	 5.4	13.8	 2.4	 3.6	 4.4	 3.6	 4.6	 6.6	 4.6	 8.8	 0.8	 1.7
P30154	3.33	38.9	-0.285524	93.00	601	0.00	8.00	-0.20	0.00	3.00	13.9767	-0.223	10.1	 1.8	 6.0	 7.7	 3.0	 4.7	 1.2	 5.7	 5.0	14.0	 2.5	 4.0	 4.2	 4.7	 4.5	 5.8	 4.7	 8.2	 0.8	 1.7
P30203	33.98	0.417	0.315810	4.00	668	1	17.00	1.97	0.00	5.00	13.6228	0.296	 8.7	 4.0	 4.3	 7.5	 2.4	 7.9	 3.0	 2.7	 1.5	 9.0	 1.0	 3.6	 9.6	 4.3	 4.6	11.1	 4.6	 5.7	 2.2	 2.1
P30260	38.83	11.3	0.086323	107.00	824	2	60.00	1.14	0.00	2.00	0.00	0.389	 6.9	 2.3	 4.5	 6.4	 3.5	 4.9	 2.4	 5.2	 7.2	10.7	 1.6	 4.7	 5.6	 5.2	 3.3	 9.8	 6.7	 4.4	 0.8	 3.9
P30279	5.88	0.115	0.639707	76.00	289	0.00	5.00	-1.72	0.00	1.00	0.00	-1.119	 7.3	 4.2	 6.9	 8.3	 2.8	 2.4	 1.7	 4.5	 5.9	14.2	 2.8	 2.4	 4.5	 6.6	 5.5	 4.8	 5.5	 6.2	 1.0	 2.4
P30281	8.22	0.524	0.250634	51.00	292	0.00	13.00	-0.53	0.00	0.00	0.00	-1.122	10.3	 4.1	 4.1	 7.2	 2.1	 4.8	 2.4	 3.4	 3.4	14.0	 3.1	 0.3	 5.8	 5.5	 7.5	 6.8	 6.2	 5.1	 1.0	 2.7
P30291	52.79	1.73	2.636251	39.00	646	2	44.00	3.74	0.00	5.00	0.00	0.838	 7.7	 1.9	 5.1	 9.3	 3.6	 7.4	 2.6	 3.9	 5.4	 8.4	 2.2	 2.8	 7.3	 3.3	 8.0	10.4	 4.2	 3.9	 0.8	 2.0
P30301	8.75	5.26	-3.317254	1.00	263	0.00	3.00	-0.06	0.00	0.00	20.1521	-0.044	12.5	 0.8	 1.1	 3.0	 7.6	10.3	 2.3	 3.0	 1.1	14.1	 2.3	 3.4	 4.9	 3.4	 3.8	 6.8	 5.3	 9.1	 1.9	 3.0
P30304	64.12	0.089	2.248861	67.00	524	2	29.00	0.62	0.00	2.00	0.00	0.695	 4.0	 2.3	 5.7	 8.6	 4.2	 6.1	 3.1	 2.9	 7.3	10.1	 2.7	 4.2	 8.0	 2.9	 6.3	10.5	 4.0	 4.2	 0.4	 2.7
P30305	66.55	0.875	2.515912	87.00	580	3	52.00	0.45	0.00	6.00	0.00	0.254	 6.7	 2.1	 6.0	 8.6	 3.8	 5.5	 2.6	 3.4	 4.8	10.0	 2.8	 1.9	 8.1	 3.8	 8.3	10.9	 3.8	 4.3	 0.5	 2.1
P30307	62.79	1.32	1.742812	88.00	473	1	35.00	0.23	0.00	2.00	0.00	0.675	 3.2	 3.2	 5.9	 7.6	 3.6	 6.8	 2.5	 3.6	 7.2	12.1	 2.7	 4.2	 5.5	 4.9	 5.5	 9.5	 4.7	 4.0	 0.0	 3.4
P30405	20.29	223	0.896921	8.00	207	1	6.00	1.02	1.00	5.00	12.5604	1.292	 5.3	 2.9	 4.8	 2.9	 5.3	12.6	 2.4	 3.4	 7.7	 8.2	 1.9	 4.3	 5.3	 1.4	 4.8	10.6	 5.3	 8.2	 1.0	 1.4
P30408	6.44	2.05	-3.115353	4.00	202	0.00	0.00	-0.01	0.00	0.00	8.91089	-0.213	 7.4	 8.9	 2.5	 5.0	 5.0	12.4	 2.5	 7.4	 2.0	14.4	 1.5	 3.5	 2.0	 3.5	 1.5	 6.9	 3.0	 5.4	 2.0	 3.5
P30411	19.18	0.18	-4.578582	0.00	391	2	11.00	-0.60	0.00	2.00	0.00	-0.961	 4.6	 3.6	 2.6	 4.1	 5.6	 4.6	 1.0	 7.4	 3.3	13.0	 4.3	 4.3	 3.3	 4.3	 4.6	 9.0	 6.1	 8.7	 3.1	 2.3
P30414	84.82	1.08	5.771147	0.00	1462	4	124.00	4.74	0.00	13.00	41.1765	1.718	 3.3	 1.2	 5.3	 7.5	 1.4	 4.4	 3.6	 2.8	10.7	 4.0	 1.0	 3.6	 4.8	 3.4	10.2	20.2	 4.7	 4.3	 0.8	 2.7
P30419	17.34	73.5	0.700176	39.00	496	1	16.00	0.48	1.00	3.00	0.00	0.477	 5.0	 1.2	 5.0	 7.5	 4.0	 5.6	 3.0	 3.6	 8.3	 9.7	 3.4	 5.0	 6.9	 4.2	 4.4	 5.0	 5.6	 7.1	 1.6	 3.6
P30511	4.62	22.2	0.582720	14.00	346	0.00	7.00	0.55	0.00	0.00	0.00	0.073	10.1	 1.2	 5.2	 8.4	 2.0	 7.5	 2.9	 2.9	 2.0	 9.2	 1.4	 2.0	 5.8	 5.8	 8.1	 4.9	 6.6	 6.4	 2.9	 4.6
P30518	20.22	0.655	-3.025713	10.00	371	2	7.00	-0.61	0.00	0.00	12.6685	-0.861	12.7	 3.0	 2.7	 3.0	 3.8	 6.5	 2.4	 3.2	 1.1	13.2	 2.7	 1.6	 7.0	 2.4	 7.8	 9.4	 4.6	 8.1	 3.0	 1.9
P30519	18.67	92.2	1.129746	53.00	316	2	13.00	-0.33	0.00	0.00	0.00	0.339	11.1	 0.9	 4.4	11.4	 5.4	 6.0	 1.9	 1.9	 8.2	10.1	 4.1	 4.4	 3.2	 5.1	 4.4	 3.8	 4.4	 4.1	 0.6	 4.4
P30520	5.48	75.8	0.023668	50.00	456	1	9.00	1.01	0.00	1.00	10.9649	1.335	 7.0	 1.5	 5.3	 6.6	 4.2	11.0	 1.8	 6.4	 6.4	 8.6	 1.8	 4.6	 4.6	 4.4	 4.6	 3.5	 4.8	 8.8	 1.1	 3.3
P30530	13.31	4.75	-0.680400	19.00	894	3	27.00	1.64	0.00	2.00	8.83669	0.414	 7.7	 2.5	 4.7	 6.8	 2.5	 8.1	 2.3	 2.9	 2.8	10.5	 2.2	 2.5	 8.8	 5.6	 5.5	 6.3	 6.0	 7.3	 2.1	 2.9
P30531	10.35	0.309	-6.636072	1.00	599	1	3.00	0.65	0.00	2.00	23.7062	0.168	 7.0	 2.3	 3.2	 2.8	 7.3	 8.3	 0.5	 8.0	 3.8	 9.8	 3.5	 3.8	 4.7	 3.0	 3.0	 7.5	 5.2	 7.7	 3.3	 5.0
P30532	9.62	0.341	-3.352010	6.00	468	1	4.00	0.78	0.00	3.00	7.90598	-0.008	 4.5	 1.9	 6.0	 4.7	 5.6	 5.8	 1.9	 7.9	 5.3	10.5	 1.9	 3.8	 4.3	 2.4	 4.9	 7.9	 6.2	 9.0	 2.6	 3.0
P30533	20.45	44.3	2.843840	19.00	357	1	16.00	0.20	0.00	9.00	26.8908	0.814	 5.9	 0.0	 5.3	12.0	 2.2	 5.9	 5.3	 3.1	 9.5	14.8	 0.6	 3.1	 3.4	 3.4	 8.7	 7.0	 2.8	 3.6	 1.7	 1.7
P30536	10.06	23.5	-1.660632	6.00	169	0.00	1.00	-0.26	0.00	1.00	7.69231	-0.337	11.2	 1.2	 1.2	 2.4	 4.1	11.8	 2.4	 0.6	 1.8	13.6	 2.4	 1.8	 8.3	 2.4	 4.7	 4.1	 5.3	 7.7	 7.7	 5.3
P30542	8.90	0.28	-4.818070	5.00	326	0.00	0.00	-0.47	0.00	1.00	9.5092	-1.209	 9.8	 2.8	 2.8	 3.4	 5.8	 3.7	 1.5	 9.5	 4.6	12.6	 2.8	 3.7	 6.7	 2.5	 3.7	 5.5	 3.1	 9.8	 2.1	 3.7
P30550	18.49	0.257	-4.183040	50.00	384	2	0.00	-1.14	0.00	0.00	9.63542	-0.917	 6.8	 3.6	 3.1	 2.3	 6.0	 3.4	 4.2	 9.6	 3.9	12.5	 2.3	 4.9	 4.7	 2.1	 3.6	 9.6	 4.9	 7.0	 1.0	 4.2
P30556	13.65	0.158	-5.151099	28.00	359	1	10.00	-0.89	0.00	0.00	19.2201	-0.821	 6.4	 2.8	 3.3	 1.9	 7.8	 3.3	 1.7	11.4	 6.4	12.8	 2.5	 5.0	 4.7	 1.7	 3.6	 7.0	 5.6	 5.8	 1.4	 4.7
P30559	24.94	0.048	-4.641077	0.00	389	3	4.00	-0.03	0.00	1.00	13.6247	-1.053	13.6	 3.6	 2.3	 2.8	 5.4	 4.6	 1.5	 5.1	 3.6	13.4	 2.1	 2.6	 4.1	 3.1	 6.4	 8.5	 4.1	 8.2	 2.8	 2.1
P30566	3.10	91.6	0.595247	51.00	484	0.00	12.00	-0.74	0.00	0.00	0.00	-0.204	 8.1	 2.7	 6.0	 6.8	 4.1	 5.0	 2.7	 5.4	 5.4	11.4	 3.3	 2.5	 3.7	 5.6	 7.0	 6.2	 5.4	 5.8	 1.0	 2.1
P30613	9.06	28.5	0.236928	11.00	574	1	13.00	0.56	0.00	2.00	28.223	0.548	11.1	 1.2	 4.4	 6.6	 3.0	 8.7	 1.7	 7.1	 3.5	 8.4	 2.1	 2.4	 4.9	 4.0	 7.7	 6.8	 4.2	 9.9	 0.7	 1.6
P30622	73.02	17.4	3.868904	23.00	1438	12	96.00	3.08	0.00	5.00	24.6871	0.827	 8.0	 0.9	 4.9	14.0	 2.0	 3.4	 1.8	 3.3	10.7	10.8	 2.3	 4.0	 2.4	 6.4	 4.7	 8.6	 6.1	 4.5	 0.3	 0.6
P30626	14.14	450	0.571835	23.00	198	1	7.00	1.68	0.00	3.00	12.6263	0.922	 8.1	 2.5	 7.6	 2.5	 6.1	12.6	 1.0	 3.5	 3.0	 6.6	 3.5	 3.0	 5.6	 6.6	 5.6	 5.1	 6.1	 5.1	 1.0	 5.1
P30679	7.49	2.29	0.624966	6.00	374	0.00	2.00	0.24	0.00	1.00	0.00	-0.074	 6.7	 2.1	 4.5	 8.6	 4.3	 4.8	 2.1	 5.9	 6.4	 9.9	 2.9	 2.9	 3.5	 4.3	 8.3	 6.7	 5.3	 4.5	 1.6	 4.5
P30711	0.00	12	0.192608	10.00	240	0.00	1.00	-1.55	0.00	1.00	0.00	-1.004	10.0	 1.2	 6.2	 5.4	 4.6	 3.8	 2.5	 4.2	 6.7	15.0	 2.1	 1.2	 6.7	 5.4	 5.0	 2.5	 5.0	 7.5	 2.1	 2.9
P30740	1.06	378	0.335771	17.00	379	0.00	11.00	-0.45	0.00	2.00	7.12401	0.325	 7.9	 0.5	 4.7	 7.9	 7.1	 5.3	 1.8	 5.0	 7.7	10.8	 3.2	 6.1	 3.2	 2.9	 3.7	 8.2	 5.8	 4.7	 0.8	 2.6
P30793	23.20	0.334	1.825173	29.00	250	1	3.00	1.02	0.00	3.00	0.00	-0.034	 8.0	 1.2	 4.4	 8.4	 3.2	 6.4	 2.0	 4.4	 6.0	 7.6	 4.0	 3.2	 8.4	 4.0	 8.0	 6.4	 4.4	 7.6	 0.8	 1.6
P30825	10.02	3.38	-5.677875	61.00	629	1	4.00	1.33	0.00	0.00	8.90302	0.128	10.0	 2.4	 3.7	 4.1	 5.7	 8.6	 0.5	 6.5	 3.8	12.9	 3.0	 3.8	 4.1	 2.2	 2.9	 7.0	 5.6	 8.9	 1.6	 2.7
P30837	13.15	33.7	0.083799	29.00	517	1	11.00	1.21	0.00	3.00	0.00	0.851	 9.3	 1.5	 4.8	 7.2	 5.4	 8.9	 1.7	 4.3	 6.0	 8.5	 1.7	 3.9	 5.0	 4.6	 5.4	 3.7	 5.8	 8.1	 1.4	 2.7
P30838	1.32	22.3	0.152512	12.00	453	0.00	11.00	2.17	0.00	1.00	0.00	0.326	 7.5	 1.5	 4.2	 7.5	 2.9	 7.1	 2.2	 7.1	 6.2	 8.8	 2.9	 3.3	 5.7	 5.1	 4.4	 6.4	 4.9	 7.5	 0.9	 4.0
P30872	24.81	0.011	-4.659295	0.00	391	2	6.00	0.93	0.00	0.00	10.9974	-0.380	 8.4	 3.1	 2.8	 3.3	 4.3	 7.2	 0.5	 5.4	 2.6	11.3	 4.3	 4.3	 4.9	 2.6	 5.1	 8.7	 4.9	11.0	 1.5	 3.8
P30874	22.22	0.018	-5.196577	4.00	369	2	9.00	-0.54	0.00	2.00	9.48509	-0.498	 5.4	 2.7	 3.8	 2.2	 5.7	 5.4	 0.8	 9.5	 5.1	10.0	 3.5	 4.9	 3.8	 2.2	 3.8	 8.7	 7.3	 9.2	 2.2	 3.8
P30876	5.20	44.5	-0.355596	100.00	1174	0.00	28.00	0.34	1.00	1.00	15.0767	0.761	 6.0	 2.1	 5.9	 7.3	 3.5	 6.4	 2.4	 7.5	 5.6	 8.5	 3.5	 3.6	 4.5	 4.9	 6.9	 5.7	 5.0	 5.8	 0.8	 4.1
P30926	16.87	0.002	-3.691220	1.00	498	1	4.00	1.31	0.00	0.00	0.00	-0.644	 6.2	 2.2	 5.0	 3.4	 5.4	 3.4	 1.4	 5.4	 4.4	10.8	 3.0	 4.2	 7.0	 2.8	 5.2	 8.4	 7.0	 8.6	 2.2	 3.6
P30939	27.60	0.236	-3.457733	0.00	366	2	10.00	-1.14	0.00	0.00	10.1093	-0.861	 6.3	 3.0	 4.1	 4.6	 4.4	 3.0	 2.7	10.1	 6.3	11.2	 2.2	 3.0	 2.7	 1.9	 5.5	 9.6	 6.6	 7.4	 1.9	 3.6
P30954	5.31	0.976	-5.546854	0.00	320	0.00	1.00	-0.48	0.00	0.00	16.875	-1.196	 5.3	 3.4	 2.2	 2.5	 7.2	 4.4	 2.2	 9.7	 3.8	12.5	 4.1	 3.1	 3.4	 2.8	 4.7	 7.2	 8.1	10.0	 0.0	 3.4
P30968	8.54	0.145	-4.686959	1.00	328	1	0.00	-0.73	0.00	0.00	8.53659	-0.959	 6.1	 2.4	 2.1	 1.8	 8.5	 3.4	 2.4	 5.8	 5.8	14.9	 4.0	 5.5	 4.6	 4.6	 2.7	 8.2	 6.1	 5.2	 2.7	 3.0
P30988	21.85	0.164	-4.345013	2.00	508	2	8.00	0.92	0.00	2.00	11.811	-0.370	 6.1	 3.0	 2.8	 4.7	 6.5	 4.3	 3.1	 6.7	 5.1	 9.4	 3.3	 5.1	 5.5	 4.3	 4.9	 4.5	 5.5	 6.9	 2.8	 5.3
P30989	26.56	0.405	-3.876153	1.00	418	3	6.00	-0.51	0.00	0.00	11.0048	-0.622	11.0	 2.2	 2.4	 2.9	 5.5	 5.0	 3.1	 4.1	 2.6	11.0	 2.6	 4.1	 4.3	 2.9	 6.0	 7.9	 7.4	 9.6	 1.4	 4.1
P30990	2.35	1.08	0.765569	0.00	170	0.00	6.00	-1.40	0.00	1.00	0.00	-0.920	 5.9	 2.4	 4.1	 9.4	 2.4	 2.9	 3.5	 5.9	 8.2	12.9	 4.7	 4.7	 3.5	 2.9	 4.7	 7.6	 4.1	 4.1	 1.8	 4.1
P31025	13.64	68.2	1.164625	14.00	176	0.00	6.00	-0.96	0.00	1.00	0.00	-0.047	 8.0	 1.7	 5.1	 9.7	 1.7	 8.5	 3.4	 4.5	 6.8	11.9	 2.8	 2.3	 4.5	 2.3	 4.0	 6.2	 6.2	 6.8	 0.6	 2.8
P31040	7.38	106	0.037888	162.00	664	1	15.00	1.21	0.00	3.00	10.3916	1.067	 8.9	 2.7	 5.1	 6.0	 3.3	10.4	 3.3	 4.2	 4.4	 8.6	 2.3	 3.0	 3.9	 3.6	 6.6	 5.9	 6.0	 7.1	 0.9	 3.8
P31146	9.98	796	0.728406	50.00	461	1	15.00	0.86	1.00	3.00	0.00	0.357	 6.7	 2.6	 6.1	 7.2	 3.0	 8.0	 2.2	 3.7	 4.8	 8.9	 2.4	 2.0	 6.5	 2.8	 7.6	 6.9	 6.3	 8.7	 1.7	 2.0
